Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
APSRTC - 3365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,07:55,09h 15m,INR 731,32 Seats available,"3.6
21",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
APSRTC - 2675,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:45,06:50,08h 05m,INR 1008,26 Seats available,"4.5
62",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Go Tour Travels and Holidays,A/C Sleeper (2+1),20:30,06:30,10h 00m,801,19 Seats available,"4.5
281",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),20:50,05:30,08h 40m,549,16 Seats available,"4.0
110",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:50,05:50,09h 00m,INR 549,15 Seats available,"4.4
371",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
AdPuri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),21:35,05:45,08h 10m,INR 599,3 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Jayanthi Travels,A/C Sleeper (2+1),21:00,06:00,09h 00m,INR 840,13 Seats available,"4.8
7",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Mozo travels,A/C Seater / Sleeper (2+1),21:50,06:30,08h 40m,INR 699,10 Seats available,"4.2
265",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
IntrCity SmartBus,AC Sleeper (2+1),23:45,06:45,07h 00m,INR 859,5 Seats available,"4.6
102",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Sri Rama Travels,A/C Seater / Sleeper (2+1),20:40,06:45,10h 05m,INR 666,7 Seats available,"4.0
62",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:15,06:30,08h 15m,INR 980,7 Seats available,"4.6
191",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Mythri Tours And Travels,A/C Sleeper (2+1),20:05,06:30,10h 25m,INR 809,3 Seats available,"4.7
439",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
DMR Travels,A/C Sleeper (2+1),21:15,06:30,09h 15m,INR 749,3 Seats available,"4.0
63",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,INR 560,9 Seats available,"4.0
16",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Zingbus Plus,A/C Sleeper (2+1),21:35,06:30,08h 55m,811,11 Seats available,"4.6
81",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:55,06:30,07h 35m,INR 639,6 Seats available,"4.3
145",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Mozo travels,A/C Seater / Sleeper (2+1),20:00,06:00,10h 00m,INR 549,4 Seats available,"4.5
317",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),18:50,05:30,10h 40m,INR 550,3 Seats available,"4.0
233",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Mythri Tours And Travels,A/C Sleeper (2+1),22:30,06:30,08h 00m,INR 969,5 Seats available,"4.4
81",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
BSR Tours And Travels,A/C Sleeper (2+1),21:05,05:30,08h 25m,INR 729,7 Seats available,"4.4
191",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Mythri Tours And Travels,A/C Sleeper (2+1),21:40,06:30,08h 50m,849,1 Seat available,"4.6
442",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
SAMANVI CITICONNECT,A/C Sleeper (2+1),21:30,05:45,08h 15m,INR 1089,4 Seats available,"4.2
215",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),21:00,06:20,09h 20m,INR 599,4 Seats available,"4.2
125",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:10,06:30,11h 20m,INR 700,3 Seats available,"4.2
51",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,06:30,07h 20m,INR 560,8 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Srivastav Travels,Non A/C Seater / Sleeper (2+1),20:15,07:15,11h 00m,INR 389,12 Seats available,"4.0
133",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Ramana Tours And Travels,A/C Sleeper (2+1),22:20,07:00,08h 40m,903,2 Seats available,"4.8
82",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,21:00,06:00,09h 00m,637,7 Seats available,"4.0
195",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:30,06:00,07h 30m,700,2 Seats available,"4.4
91",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Zingbus Plus,A/C Sleeper (2+1),22:20,07:40,09h 20m,690,8 Seats available,"4.5
113",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Sri Sai Balaji Travels,A/C Sleeper (2+1),19:15,05:00,09h 45m,INR 799,10 Seats available,"4.7
22",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:30,06:00,07h 30m,INR 560,5 Seats available,"4.4
21",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:47,08:11,08h 24m,INR 700,7 Seats available,"4.8
50",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,Andhra Pradesh
